Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level
147879,Business,Senior,3.453,7.75,DEBUGGING/TROUBLESHOOTING,Intermediate,1,FALSE,12.15,1,Allowed_With_Citation,3,3.25,58.73,Low
147880,Humanities,Junior,3.322,1.24,Copywriting/Drafting,Beginner,3,FALSE,14.65,3,Allowed_With_Disclosure,7,3.61,42.26,Low
147881,STEM,Freshman,2.935,22.34,Debugging/Troubleshooting,Intermediate,1,FALSE,13.48,1,Strict_Ban,3,3.104,,Low
147882,Humanities,Sophomore,2.633,1.45,Copywriting/Drafting,Beginner,3,TRUE,16.77,5,Allowed_With_Citation,8,3.618,59.96,Low
147883,STEM,Freshman,2.966,4.07,Copywriting/Drafting,Advanced,2,TRUE,10.3,4,Allowed_With_Disclosure,9,3.885,72.72,Low
147884,Medical,Freshman,2.418,7.69,Ideation,Beginner,2,FALSE,13.61,3,Allowed_With_Disclosure,7,3.508,68.34,Low
147885,Medical,Sophomore,3.59,5.49,Copywriting/Drafting,Beginner,3,TRUE,16.46,1,Allowed_With_Disclosure,3,2.827,41.7,Medium
147886,Business,Sophomore,3.156,2.62,Summarizing_Reading,Intermediate,4,FALSE,16.01,5,Strict_Ban,9,2.764,80.7,Low
147887,Humanities,Sophomore,3.305,20.25,Copywriting/Drafting,Beginner,4,FALSE,9.85,4,Strict_Ban,4,3.616,88.34,High
147888,Humanities,Junior,3.038,10.64,Copywriting/Drafting,Advanced,2,FALSE,16.63,5,Allowed_With_Citation,1,2.853,91.2,High
147889,STEM,Freshman,,2.83,Copywriting/Drafting,,3,FALSE,11.19,3,Allowed_With_Citation,2,3.363,76.56,Medium
147890,Medical,Senior,3.48,23.02,Copywriting/Drafting,Beginner,2,TRUE,,1,Allowed_With_Disclosure,4,3.477,93.16,Low
147891,Business,Freshman,3.052,10.31,Debugging/Troubleshooting,Beginner,2,TRUE,20.15,3,Allowed_With_Citation,5,3.68,55.32,Low
147892,Medical,Senior,3.063,2.3,Copywriting/Drafting,Beginner,1,FALSE,17.05,3,Allowed_With_Disclosure,10,3.466,67.42,Low
147893,Humanities,Freshman,2.95,,Summarizing_Reading,Advanced,1,FALSE,14.22,5,Allowed_With_Disclosure,10,2.696,67.8,High
147894,Business,Freshman,3.141,5.76,Ideation,Intermediate,3,FALSE,12.78,1,Allowed_With_Disclosure,2,3.224,64.18,Low
147895,Medical,Junior,3.354,9.85,Ideation,Advanced,5,FALSE,15.67,2,Allowed_With_Citation,4,2.927,87.45,Medium
147896,Medical,Senior,3.34,8.19,Debugging/Troubleshooting,Intermediate,4,FALSE,9.66,5,Allowed_With_Citation,4,3.065,74.89,Medium
147897,STEM,Sophomore,3.092,9.99,Summarizing_Reading,Beginner,5,TRUE,12.06,5,Allowed_With_Disclosure,2,3.036,,Low
147898,STEM,Sophomore,3.78,5.36,Ideation,Advanced,3,TRUE,10.5,1,Allowed_With_Citation,4,3.3,64.87,Low
147899,Humanities,Junior,2.396,13.47,Copywriting/Drafting,Beginner,4,FALSE,14.38,4,Allowed_With_Disclosure,2,2.989,74.49,Medium
147900,Medical,Sophomore,2.965,12.48,Summarizing_Reading,Advanced,5,TRUE,10.91,1,Allowed_With_Disclosure,10,3.038,59.15,Medium
147901,STEM,Freshman,3.476,9.76,Summarizing_Reading,Intermediate,3,FALSE,9.33,3,Strict_Ban,2,2.03,87.65,High
147902,Medical,Junior,3.763,3.9,Copywriting/Drafting,Beginner,1,FALSE,16.41,5,Strict_Ban,8,2.866,93.27,Medium
147903,Business,Senior,3.279,13.77,Debugging/Troubleshooting,Advanced,3,FALSE,8.68,4,Allowed_With_Citation,7,3.544,84.12,Medium
147904,Medical,Junior,3.799,1.72,Copywriting/Drafting,Beginner,1,FALSE,9.67,1,Strict_Ban,3,3.137,54.73,Medium
147905,Medical,Freshman,3.885,6.22,Summarizing_Reading,Advanced,5,FALSE,9.71,3,Strict_Ban,5,2.886,96.27,Medium
147906,Humanities,Junior,3.057,1.97,Ideation,Advanced,3,FALSE,14.52,4,Allowed_With_Citation,8,2.78,75.07,Medium
147907,Business,Freshman,2.863,8.4,Summarizing_Reading,Intermediate,4,TRUE,3.57,2,Strict_Ban,9,3.346,77.67,Low
147908,Business,Junior,2.855,2.04,Debugging/Troubleshooting,Intermediate,4,FALSE,16.36,3,Strict_Ban,5,2.452,88.28,Low
147909,STEM,Senior,2.629,8.76,Ideation,,1,TRUE,17.39,3,Allowed_With_Citation,1,4,69.85,High
147910,Business,Senior,2.709,4.45,Summarizing_Reading,Intermediate,3,TRUE,9.88,4,Allowed_With_Citation,6,3.376,52.68,Low
147911,Humanities,Sophomore,2.821,2.48,Summarizing_Reading,Intermediate,2,TRUE,9.95,5,Allowed_With_Disclosure,7,3.486,93.28,Medium
147912,STEM,Freshman,2.733,,Ideation,Intermediate,1,FALSE,8.61,5,Strict_Ban,5,3.471,63.95,Low
147913,Medical,Sophomore,3.61,3,Copywriting/Drafting,Intermediate,1,FALSE,9.38,1,Allowed_With_Citation,5,2.922,72.53,Medium
147914,Business,Junior,,16.99,Debugging/Troubleshooting,Advanced,2,FALSE,15.08,1,Allowed_With_Disclosure,3,2.292,76.16,High
147915,Medical,Junior,2.645,5.05,Copywriting/Drafting,Advanced,4,FALSE,11.71,3,Allowed_With_Disclosure,10,3.696,73.48,Low
147916,STEM,Junior,3.045,36.55,Copywriting/Drafting,Intermediate,3,TRUE,13.58,5,Allowed_With_Citation,4,3.506,35.44,Low
147917,Business,Junior,3.3,19.24,Copywriting/Drafting,Beginner,1,FALSE,10.07,5,Allowed_With_Citation,10,3.541,70.55,Medium
147918,STEM,Senior,3.096,21.78,Debugging/Troubleshooting,Intermediate,5,FALSE,10.28,1,Allowed_With_Disclosure,9,2.834,78.04,Low
147919,STEM,Junior,3.113,4.9,Summarizing_Reading,Beginner,1,FALSE,6.14,4,Allowed_With_Citation,4,4,82.96,Low
147920,Business,Senior,2.469,8.39,Copywriting/Drafting,Beginner,1,FALSE,17.54,3,Strict_Ban,2,3.61,50.76,Medium
147921,Business,Sophomore,3.564,,Ideation,Intermediate,4,FALSE,17.31,4,Strict_Ban,10,3.749,87.94,Medium
147922,STEM,Senior,3.059,12.06,Ideation,Beginner,2,TRUE,9.01,5,Strict_Ban,3,3.566,62.48,Medium
147923,Humanities,Senior,2.68,9.38,Ideation,Beginner,1,FALSE,4.41,2,Allowed_With_Disclosure,6,3.45,91.26,Low
147924,Business,Freshman,3.157,9.5,Ideation,Beginner,4,FALSE,6.3,2,Strict_Ban,3,3.387,52.4,Low
147925,STEM,Junior,3.002,21.86,Summarizing_Reading,Beginner,2,FALSE,11.47,2,Allowed_With_Disclosure,8,3.514,65.86,Medium
147926,Medical,Junior,,6.21,Debugging/Troubleshooting,Beginner,5,TRUE,11.17,1,Allowed_With_Citation,3,3.761,53.67,Medium
147927,Medical,Junior,4,10.87,Copywriting/Drafting,Intermediate,4,FALSE,8.36,2,Allowed_With_Disclosure,4,2.878,57.89,Medium
147928,Business,Sophomore,2.901,17.22,Debugging/Troubleshooting,Intermediate,5,FALSE,10.44,2,Strict_Ban,5,3.93,68.56,Medium
147929,Business, Junior ,3.498,7.83,Copywriting/Drafting,Intermediate,2,FALSE,13.13,4,Allowed_With_Disclosure,7,2.787,94.8,Medium
147930,Medical,Junior,3.069,4.47,Copywriting/Drafting,Intermediate,5,FALSE,6.33,3,Allowed_With_Citation,9,4,94.26,Low
147931,STEM,Junior,3.044,8.84,Summarizing_Reading,Intermediate,1,TRUE,18.04,3,Allowed_With_Citation,10,3.898,78.01,Medium
147932,STEM,Freshman,3.702,4,Ideation,Beginner,5,FALSE,8.49,3,Allowed_With_Disclosure,3,3.255,71.09,Low
147933,STEM,Senior,3.273,6.6,Debugging/Troubleshooting,Advanced,3,FALSE,9.34,5,Allowed_With_Citation,6,3.313,51.45,Medium
147934,Humanities,Freshman,3.845,3.61,Ideation,Advanced,2,FALSE,15.95,1,Allowed_With_Citation,5,2.874,100,Low
147935,BUSINESS,Junior,3.179,9.56,Summarizing_Reading,Advanced,2,FALSE,19.91,2,Allowed_With_Disclosure,3,3.865,100,Medium
147936,Humanities,Senior,3.746,2.67,Ideation,Beginner,2,FALSE,14.64,5,Allowed_With_Citation,5,3.345,71.7,Low
147937,Humanities,Freshman,3.066,7.46,Debugging/Troubleshooting,Beginner,2,FALSE,5.08,3,Allowed_With_Citation,3,3.871,87.44,Low
147938,Humanities,Junior,2.926,8.77,Debugging/Troubleshooting,Intermediate,5,FALSE,10.71,5,Allowed_With_Citation,9,3.281,70.39,Medium
147939,Humanities,Junior,3.375,4.76,Copywriting/Drafting,Intermediate,2,FALSE,8.25,3,Strict_Ban,3,2.507,64.56,Low
147940,STEM,Freshman,3.247,6.6,Summarizing_Reading,Intermediate,1,FALSE,6.83,1,Strict_Ban,3,3.947,72.07,High
147941,Business,Senior,2.665,18.6,Summarizing_Reading,Beginner,4,FALSE,13.69,3,Allowed_With_Disclosure,10,2.951,59.76,High
147942,Business,Senior,3.28,9.11,Copywriting/Drafting,Intermediate,4,FALSE,2.34,1,Allowed_With_Disclosure,9,3.208,62.98,High
147943,Humanities,Freshman,2.895,7.24,Ideation,Beginner,5,FALSE,13.6,1,Strict_Ban,6,3.682,88.55,Medium
147944,Business,Junior,3.527,22.11,Ideation,Advanced,4,TRUE,13.57,2,Strict_Ban,9,3.16,64.6,Medium
147945,Medical,Senior,2.934,8.16,Debugging/Troubleshooting,Beginner,4,TRUE,11.16,3,Strict_Ban,3,2.533,62.15,High
147946,STEM,Freshman,3.054,22.54,Debugging/Troubleshooting,,3,FALSE,8.45,2,Allowed_With_Citation,7,3.174,84.34,Low
147947,Business,Freshman,2.79,10.85,Debugging/Troubleshooting,Beginner,5,TRUE,10.34,5,Strict_Ban,9,3.407,66.16,Medium
147948,STEM,Freshman,3.602,3.54,Summarizing_Reading,Intermediate,5,FALSE,13.32,3,Strict_Ban,1,3.5,100,Low
147949,Medical,Senior,3.371,4.36,SUMMARIZING_READING,Intermediate,4,FALSE,11.59,4,Strict_Ban,7,3.31,56.66,High
147950,STEM,Sophomore,4,36.67,Copywriting/Drafting,Advanced,4,TRUE,12.04,2,Allowed_With_Disclosure,6,3.691,73.09,Low
147951,Medical,Sophomore,3.704,10.66,Debugging/Troubleshooting,Intermediate,2,FALSE,9.4,1,Strict_Ban,2,3.87,80.69,Medium
147952,Humanities,Sophomore,3.023,7.76,Copywriting/Drafting,Beginner,5,FALSE,12.77,1,Allowed_With_Citation,4,2.879,75.65,Medium
147953,Business,Sophomore,2.58,26.61,Summarizing_Reading,Intermediate,5,FALSE,7.24,2,Allowed_With_Citation,1,3.556,44.56,High
147954,Humanities,Sophomore,2.949,4.96,Debugging/Troubleshooting,Beginner,4,FALSE,11.32,3,Allowed_With_Disclosure,4,4,46.48,High
147955,Business,Junior,3.137,9.97,Debugging/Troubleshooting,,1,FALSE,11.83,1,Allowed_With_Citation,10,3.701,,Low
147956,Humanities,Freshman,2.479,22.11,Copywriting/Drafting,Intermediate,4,FALSE,8.18,1,Allowed_With_Citation,9,2.915,52.92,Low
147957,Medical,Sophomore,2.86,16.33,Copywriting/Drafting,Advanced,5,FALSE,14.39,2,Allowed_With_Citation,10,3.599,80.18,Medium
147958,Business,Senior,3.606,11.69,Copywriting/Drafting,Beginner,2,FALSE,8.02,2,Strict_Ban,8,2.415,47.37,High
147959,Humanities,Freshman,2.856,21.11,Ideation,Beginner,1,FALSE,15.28,4,Allowed_With_Citation,10,3.342,75.18,High
147960,STEM,Senior,2.85,7.53,Ideation,Intermediate,5,FALSE,9.81,3,Allowed_With_Citation,5,2.951,90.75,Medium
147961,STEM,Senior,3.407,22.26,Ideation,Beginner,3,TRUE,6.95,1,Strict_Ban,10,3.022,78.83,Low
147962,Humanities,Senior,,11.86,Debugging/Troubleshooting,Beginner,2,TRUE,2.28,1,Strict_Ban,3,3.467,100,Medium
147963,Medical,Junior,3.205,5.4,Summarizing_Reading,Beginner,1,FALSE,16.56,2,Allowed_With_Citation,3,2.904,84.19,Medium
147964,Humanities,Senior,3.357,12.74,Ideation,Intermediate,5,FALSE,,5,Allowed_With_Disclosure,7,2.547,41.1,Low
147965,STEM,Freshman,2.953,9.7,Debugging/Troubleshooting,Beginner,5,TRUE,13.04,2,Strict_Ban,8,3.651,77.65,Medium
147966,Business,Freshman,3.509,11.91,Summarizing_Reading,Beginner,1,FALSE,3.46,2,Allowed_With_Disclosure,7,3.175,,Low
147967,Business,Junior,3.476,8.77,Copywriting/Drafting,Intermediate,1,FALSE,11.37,2,Allowed_With_Disclosure,6,2.011,73.03,Medium
147968,Humanities,Junior,3.33,5.96,Ideation,Beginner,1,TRUE,19.87,1,Allowed_With_Citation,6,3.45,75.67,High
147969,Business,Freshman,3.805,116.8003585,Debugging/Troubleshooting,Intermediate,5,TRUE,13.67,3,Allowed_With_Disclosure,10,3.081,94.88,Medium
147970,STEM,Freshman,3.552,6.67,Ideation,Advanced,3,FALSE,15.38,3,Allowed_With_Citation,9,4,76.18,High
147971,Business,Senior,3.091,5.82,Copywriting/Drafting,Beginner,4,TRUE,5.07,3,Allowed_With_Citation,1,3.474,45.39,High
147972,Humanities,Senior,2.895,7.86,Copywriting/Drafting,Intermediate,4,FALSE,5.73,3,Allowed_With_Disclosure,3,3.303,72.11,High
147973,Humanities,Junior,3.262,8.72,Summarizing_Reading,Intermediate,5,FALSE,10.66,4,Strict_Ban,3,3.081,83.76,Medium
147974,Humanities,Sophomore,3.172,6.34,Debugging/Troubleshooting,Intermediate,3,FALSE,17.79,2,Allowed_With_Citation,3,2.832,86.84,High
147975,STEM,Senior,3.176,12,Debugging/Troubleshooting,Beginner,2,FALSE,8.28,1,Allowed_With_Disclosure,10,3.356,81.57,Low
147976,Medical,Senior,2.976,0.68,Summarizing_Reading,,3,FALSE,59.61498713,1,Allowed_With_Citation,10,3.633,66.4,Medium
147977,Business,Sophomore,3.216,4.19,Summarizing_Reading,Advanced,5,FALSE,11.44,5,Allowed_With_Citation,8,2.918,99.58,Medium
147978,Humanities,Senior,,12.27,Summarizing_Reading,Advanced,1,FALSE,18.61,3,Allowed_With_Disclosure,8,2.674,77.27,High
147979,Medical,Sophomore,3.476,2.53,Ideation,Intermediate,2,FALSE,14.41,5,Allowed_With_Disclosure,8,2.859,70.49,High
147980,Humanities,Sophomore,3.255,26.32,Debugging/Troubleshooting,Beginner,4,FALSE,7.58,5,Allowed_With_Disclosure,7,3.521,59.92,Low
147981,Humanities,Freshman,3.695,6.15,Ideation,Beginner,4,FALSE,9.17,3,Allowed_With_Disclosure,2,3.212,83.97,Low
147982,STEM,Sophomore,3.491,2.02,Ideation,Intermediate,1,TRUE,4.62,1,Allowed_With_Disclosure,5,3.909,60.12,Low
147983,STEM,Sophomore,3.069,16.47,Copywriting/Drafting,Intermediate,5,FALSE,5.88,2,Strict_Ban,4,3.151,64.47,Low
147984,Medical,Junior,3.179,5.68,Debugging/Troubleshooting,Beginner,5,FALSE,13.36,4,Strict_Ban,6,3.089,87.26,High
147985,Humanities,Junior,3.56,2.99,Debugging/Troubleshooting,Intermediate,2,TRUE,2.87,5,Strict_Ban,10,2.765,74.54,Medium
147986,Business,Junior,3.296,15.64,Ideation,Advanced,5,FALSE,6.13,3,Allowed_With_Disclosure,8,2.418,81.98,Low
147987,Business,Senior,3.37,2.19,Debugging/Troubleshooting,Beginner,4,FALSE,6.38,1,Strict_Ban,10,3.621,68.87,High
147988,Business,Junior,2.699,15.43,Ideation,Advanced,5,FALSE,10.9,1,Allowed_With_Disclosure,3,3.679,88.02,Medium
147989,Medical,Freshman,,24.63,Debugging/Troubleshooting,Intermediate,4,FALSE,17.77,1,Strict_Ban,6,3.333,87.08,Low
147990,STEM,Freshman,3.177,6.74,Copywriting/Drafting,Beginner,4,FALSE,,5,Strict_Ban,10,2.999,86.4,High
147991,Medical,Freshman,3.653,3.29,Ideation,Intermediate,2,FALSE,10.48,3,Allowed_With_Disclosure,7,3.501,58.47,High
147992,STEM,Senior,3.956,21.8,Summarizing_Reading,Beginner,4,TRUE,8.93,4,Allowed_With_Disclosure,9,3.27,74.14,Low
147993,Business,Sophomore,2.84,6.77,Summarizing_Reading,Beginner,4,TRUE,18.1,1,Allowed_With_Disclosure,4,2.561,53.8,Medium
147994,Business,Sophomore,2.952,2.77,Debugging/Troubleshooting,Beginner,1,FALSE,6.6,4,Allowed_With_Disclosure,9,3.213,67.87,Low
147995,STEM,Freshman,3.379,2.97,COPYWRITING/DRAFTING,Intermediate,5,FALSE,6.36,3,Allowed_With_Citation,1,3.596,76.51,Medium
147996,Business,Sophomore,4,4.36,Debugging/Troubleshooting,,5,FALSE,19.19,2,Strict_Ban,3,3.422,81.09,Low
147997,Medical,Sophomore,2.802,4.13,Ideation,Intermediate,2,FALSE,20.14,4,Strict_Ban,10,3.619,75.4,Medium
147998,STEM,Sophomore,2.415,14.22,Summarizing_Reading,Advanced,4,FALSE,9.72,4,Allowed_With_Disclosure,8,3.649,78.17,Low
147999,Business,Senior,3.266,2.97,Debugging/Troubleshooting,Intermediate,3,FALSE,13.63,2,Allowed_With_Citation,4,2.969,84.36,Medium
148000,Humanities,Sophomore,2.66,81.16571148,Debugging/Troubleshooting,Advanced,3,FALSE,6.43,1,Allowed_With_Citation,8,2.125,55.86,Low
148001,Business,Sophomore,3.427,12.54,Copywriting/Drafting,Beginner,2,FALSE,15.15,4,Allowed_With_Disclosure,9,3.612,61.35,Medium
148002,Humanities,Senior,3.512,21.6,Ideation,Advanced,2,FALSE,1.95,2,Allowed_With_Citation,5,3.413,85.37,Medium
148003,Business,Junior,3.112,2.63,Summarizing_Reading,Beginner,1,FALSE,6.48,1,Allowed_With_Disclosure,5,4,60.32,Low
148004,Humanities,Freshman,3.02,15.3,Debugging/Troubleshooting,Intermediate,2,TRUE,15.52,4,Allowed_With_Citation,5,3.541,64.28,Medium
148005,Business,Senior,2.915,5.38,Ideation,Beginner,5,FALSE,5.52,2,Allowed_With_Disclosure,8,3.734,71.54,High
148006,Humanities,Senior,3.226,6.58,Ideation,Advanced,5,FALSE,11.83,5,Allowed_With_Citation,2,3.087,100,Low
148007,STEM,Freshman,2.673,9.58,Ideation,Intermediate,5,FALSE,7.62,3,Strict_Ban,6,3.186,85.36,Low
148008,STEM,Sophomore,3.016,6.78,Ideation,Intermediate,4,TRUE,,5,Allowed_With_Citation,2,2.94,91.46,Medium
148009,Humanities,Sophomore,2.908,5.66,Copywriting/Drafting,Advanced,5,FALSE,14.86,4,Strict_Ban,10,3.73,97.37,Medium
148010,Business,Senior,3.311,6.68,Summarizing_Reading,Beginner,2,FALSE,13.13,1,Allowed_With_Citation,4,2.892,64.47,Medium
148011,Medical,Junior,,135.1704938,Copywriting/Drafting,Intermediate,3,FALSE,6.22,3,Strict_Ban,5,3.076,43.31,High
148012,Medical,Freshman,3.764,3.77,Debugging/Troubleshooting,Beginner,3,TRUE,6.26,3,Allowed_With_Disclosure,3,3.452,93.44,High
148013,Medical,Junior,2.808,7.79,Summarizing_Reading,,3,FALSE,4.57,4,Strict_Ban,4,2.635,50.62,Medium
148014,Medical,Senior,3.062,6.13,Ideation,Beginner,1,FALSE,17.8,1,Allowed_With_Citation,6,2.799,59.1,Low
148015,Humanities,Junior,3.574,9.79,Ideation,Advanced,2,TRUE,10.57,4,Allowed_With_Disclosure,2,3.812,96.13,Low
148016,STEM,Senior,3.39,8.01,Debugging/Troubleshooting,Intermediate,3,FALSE,5.33,2,Strict_Ban,7,3.222,86.28,High
148017,STEM,Freshman,2.936,21.59,Ideation,Beginner,2,TRUE,7.82,2,Allowed_With_Citation,6,2.781,65.39,High
148018,Medical,Junior,2.671,4.24,Ideation,Intermediate,2,FALSE,7.7,4,Allowed_With_Disclosure,10,2.656,64.34,Medium
148019,STEM,Junior,3.94,13.51,Summarizing_Reading,Beginner,2,TRUE,15.1,1,Allowed_With_Disclosure,1,2.615,86.04,High
148020,Humanities,Freshman,2.563,15.8,Summarizing_Reading,Advanced,5,FALSE,19.64,3,Allowed_With_Disclosure,7,3.724,81.82,Medium
148021,Medical,Freshman,2.701,19.47,Copywriting/Drafting,Advanced,1,TRUE,7.45,1,Allowed_With_Citation,2,3.421,73.88,Medium
148022,Humanities,Senior,3.275,4.54,Summarizing_Reading,Beginner,3,FALSE,9.21,4,Allowed_With_Disclosure,10,3.214,97.29,Low
148023,Humanities,Senior,3.584,2.13,Summarizing_Reading,Intermediate,2,FALSE,16.03,3,Strict_Ban,4,3.461,71.08,Medium
148024,Business,Senior,2.849,10.12,Debugging/Troubleshooting,Beginner,1,TRUE,13.9,5,Allowed_With_Citation,8,2.806,100,Medium
148025,Humanities,Senior,3.473,6.68,Ideation,Beginner,3,FALSE,10.38,1,Allowed_With_Citation,7,4,87.07,Low
148026,Business,Senior,2.796,44.16,Debugging/Troubleshooting,Advanced,5,TRUE,9.46,4,Allowed_With_Citation,6,4,94.38,Medium
148027,Medical,Freshman,3.52,0.4,Summarizing_Reading,Intermediate,5,TRUE,9.53,4,Strict_Ban,9,3.408,64.6,Low
148028,Humanities,Junior,3.525,3.43,Ideation,Beginner,5,FALSE,9.15,1,Strict_Ban,6,3.262,70.61,Medium
148029,STEM,Sophomore,2.849,10.32,Debugging/Troubleshooting,Beginner,4,FALSE,,5,Strict_Ban,10,4,65.58,Medium
148030,Medical,Sophomore,3.551,22.43,Copywriting/Drafting,Beginner,4,TRUE,7.79,2,Allowed_With_Citation,2,2.497,77.69,Low
148031,Humanities,Senior,2.808,2.74,Copywriting/Drafting,,3,FALSE,10.75,3,Allowed_With_Disclosure,7,3.625,62.49,Medium
148032,Humanities,Sophomore,2.208,6.02,Summarizing_Reading,Advanced,2,FALSE,7.48,4,Strict_Ban,8,3.518,76.08,Low
148033,STEM,Junior,3.141,8.95,Summarizing_Reading,Intermediate,2,FALSE,17.68,1,Strict_Ban,3,3.26,65.98,Medium
148034,Business,Junior,3.354,8.35,Debugging/Troubleshooting,Intermediate,1,TRUE,15.35,1,Allowed_With_Disclosure,4,2.858,86.11,Low
148035,Humanities,Senior,3.504,3.01,Ideation,Intermediate,2,TRUE,14.5,2,Allowed_With_Citation,10,3.571,57.89,High
148036,Humanities,Sophomore,3.629,7.89,Debugging/Troubleshooting,Intermediate,1,TRUE,15.14,5,Allowed_With_Citation,5,2.981,99.36,Low
148037,STEM,Freshman,2.784,13.61,Summarizing_Reading,Intermediate,5,FALSE,2.18,5,Allowed_With_Citation,9,3.263,66.8,Medium
148038,Medical,Freshman,3.196,7.13,Copywriting/Drafting,Intermediate,5,TRUE,11.34,2,Allowed_With_Citation,10,3.026,53.19,Medium
148039,Humanities,Senior,3.023,6.79,Copywriting/Drafting,Beginner,2,FALSE,,4,Strict_Ban,2,3.316,72.03,Medium
148040,Business,Junior,3.195,10.3,Copywriting/Drafting,Intermediate,5,FALSE,10.69,2,Strict_Ban,9,3.266,71.3,Medium
148041,Business,Sophomore,4,13.85,Ideation,Beginner,5,FALSE,15.99,2,Allowed_With_Citation,5,3.65,,Medium
148042,STEM, Junior ,3.123,3.74,Ideation,Beginner,3,FALSE,22.52,1,Allowed_With_Disclosure,10,2.741,53.36,Low
148043,Business,Senior,2.808,9.22,Debugging/Troubleshooting,Beginner,3,FALSE,14.51,2,Allowed_With_Disclosure,7,3.111,91.67,Medium
148044,Humanities,Junior,3.098,3.83,Summarizing_Reading,Advanced,2,TRUE,12.79,1,Allowed_With_Citation,5,3.455,81.14,Medium
148045,Business,Sophomore,3.538,1.87,Debugging/Troubleshooting,Beginner,4,FALSE,13.45,2,Allowed_With_Disclosure,9,3.607,53.87,Low
148046,Humanities,Junior,3.394,5.78,Ideation,,5,TRUE,14.32,2,Strict_Ban,8,3.015,81.34,Medium
148047,STEM,Senior,3.616,,Ideation,Intermediate,3,TRUE,13.62,5,Allowed_With_Disclosure,1,3.511,95.52,Medium
148048,Business,Freshman,3.939,18.06,Debugging/Troubleshooting,Advanced,5,FALSE,5.9,1,Allowed_With_Disclosure,5,3.085,75.72,Low
148049,Humanities,Freshman,3.922,13.45,Summarizing_Reading,Advanced,2,FALSE,9.1,3,Allowed_With_Disclosure,4,4,69.88,Low
148050,Medical,Sophomore,2.879,11.73,Summarizing_Reading,Intermediate,1,TRUE,16.34,4,Strict_Ban,9,3.57,99.51,Medium
148051,Humanities,Senior,3.5,15.75,Debugging/Troubleshooting,Advanced,5,FALSE,7.88,3,Allowed_With_Citation,10,3.017,88.24,High
148052,Humanities,Senior,2.5,5.34,Ideation,Intermediate,2,FALSE,16.87,5,Allowed_With_Disclosure,6,3.389,91.16,High
148053,STEM,Junior,3.637,3.71,Ideation,Beginner,2,TRUE,10.45,3,Strict_Ban,9,3.421,65.92,High
148054,Humanities,Freshman,2.581,6.43,Copywriting/Drafting,Beginner,3,TRUE,9.71,4,Allowed_With_Disclosure,8,2.933,71.78,Medium
148055,STEM,Sophomore,2.583,7.8,Copywriting/Drafting,Intermediate,4,FALSE,11.82,4,Strict_Ban,2,3.069,90.69,Medium
148056,Humanities,Sophomore,3.124,15.77,Ideation,Intermediate,1,FALSE,11.88,3,Allowed_With_Citation,4,3.025,56.04,Medium
148057,Humanities,Sophomore,3.572,14.42,Summarizing_Reading,Beginner,1,FALSE,9.25,3,Allowed_With_Disclosure,3,3.015,,Medium
148058,Humanities,Junior,2.824,13.12,Summarizing_Reading,Advanced,5,TRUE,12.82,1,Strict_Ban,2,4,65.54,Low
148059,STEM,Senior,2.988,3.88,Debugging/Troubleshooting,Advanced,4,FALSE,11.5,1,Strict_Ban,1,3.4,76.85,Low
148060,Humanities,Sophomore,2.866,2.1,Ideation,Intermediate,5,FALSE,13.74,5,Allowed_With_Disclosure,4,3.694,63.18,High
148061,STEM,Junior,3.259,16.88,Debugging/Troubleshooting,Beginner,4,FALSE,18.4,5,Allowed_With_Citation,6,2.98,100,High
148062,Medical,Sophomore,3.569,26.32,Ideation,Intermediate,3,FALSE,18.72,3,Allowed_With_Disclosure,5,2.259,100,Medium
148063,STEM,Junior,3.207,7.73,Ideation,Beginner,4,TRUE,,4,Allowed_With_Disclosure,2,2.921,100,Medium
148064,Medical,Freshman,2.952,,Debugging/Troubleshooting,Beginner,2,TRUE,17.14,1,Allowed_With_Citation,2,2.68,89.02,Medium
148065,STEM,Junior,3.814,8.86,Ideation,Intermediate,1,FALSE,6.62,5,Allowed_With_Disclosure,4,2.72,72.15,Low
148066,STEM,Senior,3.607,9.08,Copywriting/Drafting,Beginner,5,FALSE,13.77,2,Allowed_With_Disclosure,8,3.246,54.45,High
148067,Humanities,Freshman,2.887,21.13,Debugging/Troubleshooting,Beginner,3,FALSE,15.12,4,Strict_Ban,6,3.435,45.12,Low
148068,Business,Freshman,2.843,19.64,Debugging/Troubleshooting,Advanced,2,TRUE,15.13,4,Allowed_With_Disclosure,6,3.08,48.4,High
148069,Business,Sophomore,3.038,6.9,Debugging/Troubleshooting,Intermediate,2,FALSE,,5,Strict_Ban,5,2.788,72.26,Low
148070,HUMANITIES,Freshman,3.592,9.14,Summarizing_Reading,Beginner,4,FALSE,9.97,2,Strict_Ban,3,2.998,100,Low
148071,Medical,Junior,2.164,3.87,Ideation,Beginner,1,FALSE,10.21,3,Allowed_With_Citation,7,2.787,78.56,Low
148072,Humanities,Senior,3.724,14.58,Debugging/Troubleshooting,Advanced,4,FALSE,8.08,3,Strict_Ban,3,2.726,66.07,High
